4107,TARS,"Tarsus Pharmaceuticals, Inc.",35.18 USD,+1.76%,106.947 K,0.21,1.319 B USD,—,−4.64 USD,−80.72%,0.00%,Health Technology,Strong buy
4108,TASK,"TaskUs, Inc.",11.77 USD,+2.30%,23.401 K,0.10,1.043 B USD,24.55,0.48 USD,+19.23%,0.00%,Commercial Services,Buy
4109,TAST,"Carrols Restaurant Group, Inc.",9.51 USD,+0.05%,76.768 K,0.08,545.441 M USD,21.01,0.45 USD,—,0.21%,Consumer Services,Neutral
4110,TATT,TAT Technologies Ltd.,12.20 USD,+1.50%,469,0.04,126.6 M USD,23.74,0.51 USD,—,0.00%,Electronic Technology,—
4111,TAYD,"Taylor Devices, Inc.",49.26 USD,+12.52%,16.362 K,0.96,150.862 M USD,22.10,2.23 USD,+97.01%,0.00%,Producer Manufacturing,—
4112,TBBB,BBB Foods Inc.,24.33 USD,−0.69%,80.501 K,0.11,2.73 B USD,—,—,—,0.00%,Retail Trade,Strong buy
4113,TBBK,"The Bancorp, Inc.",34.05 USD,+0.80%,59.577 K,0.05,1.796 B USD,9.75,3.49 USD,—,0.00%,Finance,Strong buy
4114,TBI,"TrueBlue, Inc.",12.57 USD,+0.88%,15.685 K,0.01,394.543 M USD,—,−0.45 USD,−124.12%,0.00%,Commercial Services,Buy
4115,TBIO,"Telesis Bio, Inc.",0.4451 USD,−1.10%,4.827 K,0.04,13.344 M USD,—,−1.31 USD,+27.26%,0.00%,Commercial Services,Strong buy
4116,TBLA,Taboola.com Ltd.,4.42 USD,+0.34%,279.858 K,0.22,1.504 B USD,—,−0.25 USD,−408.70%,0.00%,Technology Services,Strong buy
4117,TBLT,"ToughBuilt Industries, Inc.",2.97 USD,−0.34%,7.599 K,0.15,2.3 M USD,—,−198.81 USD,+92.51%,0.00%,Consumer Non-Durables,—
4118,TBMC,Trailblazer Merger Corporation I,10.60 USD,+0.16%,2.682 K,0.23,95.577 M USD,144.37,0.07 USD,—,0.00%,Finance,—
4119,TBNK,Territorial Bancorp Inc.,8.08 USD,−0.86%,5.968 K,0.83,71.319 M USD,14.14,0.57 USD,—,6.87%,Finance,Sell
4120,TBPH,"Theravance Biopharma, Inc.",8.82 USD,−2.16%,25.857 K,0.06,424.572 M USD,—,−0.97 USD,+72.89%,0.00%,Health Technology,Buy
4121,TBRG,"TruBridge, Inc.",9.72 USD,+1.67%,10.577 K,0.06,141.416 M USD,—,−3.15 USD,−390.97%,0.00%,Health Services,Buy
4122,TCBC,"TC Bancshares, Inc.",13.99 USD,+0.14%,1.162 K,0.19,60.452 M USD,277.58,0.05 USD,—,0.72%,Finance,—
4123,TCBI,"Texas Capital Bancshares, Inc.",60.97 USD,+0.33%,12.929 K,0.03,2.892 B USD,17.21,3.54 USD,—,0.00%,Finance,Neutral
4124,TCBK,TriCo Bancshares,36.75 USD,+0.33%,5.747 K,0.05,1.223 B USD,10.44,3.52 USD,—,3.42%,Finance,Buy
4125,TCBS,"Texas Community Bancshares, Inc.",14.49 USD,−0.07%,1.711 K,0.47,46.497 M USD,—,−0.24 USD,—,0.76%,Finance,—
4126,TCBX,"Third Coast Bancshares, Inc.",19.77 USD,−0.40%,528,0.01,269.013 M USD,11.25,1.76 USD,—,0.00%,Finance,Buy
4127,TCI,"Transcontinental Realty Investors, Inc.",37.60 USD,−0.71%,152,0.03,324.838 M USD,54.71,0.69 USD,−98.73%,0.00%,Finance,—
4128,TCJH,Top KingWin Ltd,1.62 USD,+2.22%,2.248 K,0.04,23.821 M USD,—,—,—,0.00%,Commercial Services,—
4129,TCMD,"Tactile Systems Technology, Inc.",16.05 USD,+1.20%,18.578 K,0.07,378.789 M USD,13.52,1.19 USD,—,0.00%,Health Technology,Strong buy
4130,TCOA,Zalatoris Acquisition Corp.,10.88 USD,−0.18%,45.427 K,3.07,115.94 M USD,63.59,0.17 USD,—,0.00%,Finance,—
4131,TCON,"TRACON Pharmaceuticals, Inc.",0.4195 USD,+2.29%,513.82 K,0.07,19.089 M USD,—,−0.26 USD,+81.47%,0.00%,Health Technology,Buy
4132,TCPC,BlackRock TCP Capital Corp.,10.32 USD,−0.58%,174.235 K,0.21,883.303 M USD,15.50,0.67 USD,—,13.07%,Finance,Neutral
4133,T,TCRT,1.87 USD,+0.78%,3.19 K,0.05,30.07 M USD,—,−2.32 USD,+17.57%,0.00%,Health Technology,—
4134,TCRX,"TScan Therapeutics, Inc.",8.13 USD,−2.05%,53.843 K,0.22,354.514 M USD,—,−1.89 USD,+31.37%,0.00%,Health Technology,Strong buy
4135,TCS,Container Store (The),1.14 USD,+3.18%,50.362 K,0.10,58.579 M USD,—,−4.70 USD,−540.66%,0.00%,Retail Trade,Sell
4136,TCX,Tucows Inc.,18.57 USD,+0.11%,3.368 K,0.07,202.323 M USD,—,−8.86 USD,−246.76%,0.00%,Technology Services,—
4137,TDC,Teradata Corporation,39.19 USD,−0.46%,138.835 K,0.10,3.817 B USD,65.68,0.60 USD,+98.64%,0.00%,Technology Services,Buy
4138,TDG,Transdigm Group Inc.,1236.11 USD,+0.19%,11.7 K,0.07,68.735 B USD,52.48,23.56 USD,+59.28%,0.00%,Electronic Technology,Buy
4139,TDOC,"Teladoc Health, Inc.",15.30 USD,+0.20%,412.854 K,0.12,2.556 B USD,—,−1.34 USD,+98.42%,0.00%,Health Services,Neutral
4140,TDS,"Telephone and Data Systems, Inc.",16.05 USD,+1.20%,77.421 K,0.08,1.701 B USD,—,−5.04 USD,−6704.59%,4.70%,Communications,Buy
4141,TDUP,ThredUp Inc.,1.95 USD,+0.26%,104.832 K,0.24,211.693 M USD,—,−0.68 USD,+26.33%,0.00%,Retail Trade,Strong buy
4142,TDW,Tidewater Inc.,92.21 USD,+0.01%,57.865 K,0.07,4.82 B USD,50.31,1.83 USD,—,0.00%,Transportation,Strong buy
4143,TDY,Teledyne Technologies Incorporated,430.64 USD,+0.38%,14.876 K,0.07,20.402 B USD,23.29,18.49 USD,+11.91%,0.00%,Electronic Technology,Strong buy
4144,TEAM,Atlassian Corporation,194.85 USD,+0.89%,155.327 K,0.07,50.545 B USD,—,−1.49 USD,−7.26%,0.00%,Technology Services,Buy
4145,TECH,Bio-Techne Corp,69.71 USD,+0.42%,83.574 K,0.07,10.958 B USD,50.26,1.39 USD,−13.83%,0.47%,Health Technology,Strong buy
4146,TECK,Teck Resources Ltd,44.24 USD,+0.73%,802.458 K,0.22,22.907 B USD,12.72,3.48 USD,−22.44%,0.85%,Energy Minerals,Strong buy
4147,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,145.19 USD,+0.18%,125.885 K,0.06,44.835 B USD,13.78,10.53 USD,+50.58%,1.67%,Electronic Technology,Buy
4148,TELA,"TELA Bio, Inc.",5.66 USD,+0.80%,10.513 K,0.07,139.393 M USD,—,−2.07 USD,+25.79%,0.00%,Health Technology,Strong buy
4149,TELL,Tellurian Inc.,0.6095 USD,+2.66%,7.908 M,0.16,476.869 M USD,—,−0.30 USD,−178.22%,0.00%,Energy Minerals,Buy
4150,T,TELO,5.63 USD,+10.72%,2.951 K,0.07,166.704 M USD,—,−0.14 USD,—,0.00%,Health Technology,—
4151,TENB,"Tenable Holdings, Inc.",49.01 USD,+2.08%,56.261 K,0.06,5.789 B USD,—,−0.68 USD,+18.12%,0.00%,Technology Services,Buy
4152,TENK,TenX Keane Acquisition,11.05 USD,0.00%,353,0.02,98.798 M USD,56.35,0.20 USD,—,0.00%,Finance,—
4153,TENX,"Tenax Therapeutics, Inc.",3.96 USD,+2.43%,25.256 K,0.54,7.001 M USD,—,−111.69 USD,+84.81%,0.00%,Health Technology,Strong buy
4154,TER,"Teradyne, Inc.",112.29 USD,+0.67%,243.518 K,0.12,17.189 B USD,41.07,2.73 USD,−35.21%,0.42%,Electronic Technology,Buy
4155,TERN,"Terns Pharmaceuticals, Inc.",6.32 USD,+2.52%,69.518 K,0.10,408.275 M USD,—,−1.27 USD,+30.50%,0.00%,Health Technology,Buy
4156,TETE,Technology & Telecommunication Acquisition Corporation,11.68 USD,0.00%,100,0.01,74.568 M USD,—,−0.09 USD,−261.91%,0.00%,Finance,—
4157,TFC,Truist Financial Corporation,38.79 USD,+0.52%,1.832 M,0.19,51.768 B USD,—,−1.10 USD,—,5.53%,Finance,Buy
4158,TFFP,"TFF Pharmaceuticals, Inc.",6.02 USD,−8.65%,9.859 K,0.15,15.166 M USD,—,−15.76 USD,+53.55%,0.00%,Health Technology,Strong buy
4159,TFIN,"Triumph Financial, Inc.",79.43 USD,+0.11%,3.897 K,0.02,1.853 B USD,49.43,1.61 USD,—,0.00%,Finance,Neutral
4160,TFSL,TFS Financial Corporation,12.60 USD,0.00%,17.706 K,0.05,3.537 B USD,48.65,0.26 USD,—,9.22%,Finance,Neutral
4161,TFX,Teleflex Incorporated,225.33 USD,+0.65%,19.186 K,0.06,10.603 B USD,29.91,7.53 USD,−1.87%,0.63%,Health Technology,Buy
4162,TG,Tredegar Corporation,6.59 USD,+1.54%,27.212 K,0.09,226.899 M USD,—,−3.09 USD,−466.98%,8.37%,Non-Energy Minerals,—
4163,TGAA,Target Global Acquisition I Corp.,11.19 USD,+0.54%,103,0.10,110.422 M USD,47.60,0.24 USD,+15573.33%,0.00%,Finance,—
4164,TGAN,"Transphorm, Inc.",4.90 USD,0.00%,21.726 K,0.09,310.049 M USD,—,−0.70 USD,−44.18%,0.00%,Electronic Technology,Neutral
4165,TGI,"Triumph Group, Inc.",15.32 USD,+5.58%,157.521 K,0.22,1.178 B USD,—,−0.77 USD,−152.20%,0.00%,Electronic Technology,Strong buy
4166,T,TGL,4.03 USD,−0.93%,23.489 K,0.01,4.461 M USD,—,−0.50 USD,+41.49%,0.00%,Commercial Services,—
4167,TGLS,Tecnoglass Inc.,52.68 USD,0.00%,12.726 K,0.03,2.476 B USD,13.69,3.85 USD,+17.76%,0.67%,Producer Manufacturing,Buy
4168,TGNA,TEGNA Inc,14.89 USD,+0.27%,109.419 K,0.04,2.622 B USD,6.58,2.26 USD,−19.32%,2.89%,Consumer Services,Buy
4169,TGT,Target Corporation,174.97 USD,+0.17%,409.614 K,0.12,80.78 B USD,19.57,8.94 USD,+49.41%,2.54%,Retail Trade,Buy
4170,TGTX,"TG Therapeutics, Inc.",15.31 USD,−1.70%,242.913 K,0.10,2.363 B USD,1085.46,0.01 USD,—,0.00%,Health Technology,Buy
4171,TH,Target Hospitality Corp.,10.97 USD,+0.05%,28.951 K,0.02,1.102 B USD,6.94,1.58 USD,+111.93%,0.00%,Consumer Services,Strong buy
4172,T,THAR,0.4375 USD,+1.03%,14.618 K,0.03,5.136 M USD,—,−12.59 USD,+33.55%,0.00%,Health Technology,Neutral
4173,THC,Tenet Healthcare Corporation,104.90 USD,+0.03%,83.237 K,0.07,10.489 B USD,17.99,5.83 USD,+55.52%,0.00%,Health Services,Strong buy
4174,THCH,TH International Limited,1.17 USD,0.00%,1.134 K,0.01,184.307 M USD,—,−0.76 USD,−395.42%,0.00%,Consumer Services,—
4175,THCP,"Thunder Bridge Capital Partners IV, Inc.",10.30 USD,−0.05%,348,0.03,103.807 M USD,73.78,0.14 USD,−4.58%,0.00%,Finance,—
4176,THFF,First Financial Corporation Indiana,37.79 USD,−0.79%,3.603 K,0.06,446.455 M USD,7.44,5.08 USD,—,2.68%,Finance,Neutral
4177,THG,Hanover Insurance Group Inc,136.63 USD,+0.80%,15.178 K,0.08,4.894 B USD,144.83,0.94 USD,−70.60%,2.49%,Finance,Buy
4178,THMO,"ThermoGenesis Holdings, Inc.",0.7300 USD,+3.81%,1.475 K,0.05,2.29 M USD,—,−9.73 USD,+68.26%,0.00%,Health Technology,—
4179,THO,"Thor Industries, Inc.",116.51 USD,+1.64%,48.499 K,0.09,6.213 B USD,23.08,5.05 USD,−65.18%,1.67%,Consumer Durables,Neutral
4180,THR,"Thermon Group Holdings, Inc.",32.08 USD,+0.66%,16.008 K,0.08,1.082 B USD,22.21,1.44 USD,+40.65%,0.00%,Producer Manufacturing,Strong buy
4181,THRD,"Third Harmonic Bio, Inc.",9.10 USD,−3.91%,9.085 K,0.08,370.501 M USD,—,−0.95 USD,−5.40%,0.00%,Health Technology,Buy
4182,THRM,Gentherm Inc,57.21 USD,+0.58%,8.902 K,0.05,1.805 B USD,46.49,1.23 USD,+68.47%,0.00%,Producer Manufacturing,Buy
4183,THRY,"Thryv Holdings, Inc.",22.30 USD,+1.69%,6.604 K,0.04,792.939 M USD,—,−7.48 USD,−639.35%,0.00%,Commercial Services,Strong buy
4184,THS,"Treehouse Foods, Inc.",39.21 USD,+0.11%,21.34 K,0.04,2.121 B USD,40.89,0.96 USD,—,0.00%,Consumer Non-Durables,Neutral
4185,TIGO,Millicom International Cellular S.A.,20.30 USD,+2.53%,41.871 K,0.45,3.494 B USD,—,−0.48 USD,−218.27%,0.00%,Communications,Buy
4186,T,TIL,11.10 USD,+0.82%,8.6 K,0.60,72.193 M USD,—,−24.00 USD,+30.37%,0.00%,Health Technology,Buy
4187,TILE,"Interface, Inc.",17.02 USD,−1.73%,36.537 K,0.05,990.58 M USD,22.49,0.76 USD,+142.61%,0.23%,Producer Manufacturing,Buy
4188,TIPT,Tiptree Inc.,17.16 USD,+1.12%,3.501 K,0.04,630.822 M USD,48.35,0.35 USD,—,1.19%,Finance,—
4189,TIRX,TIAN RUIXIANG Holdings Ltd,0.4500 USD,−1.32%,2.091 K,0.04,1.474 M USD,—,—,—,0.00%,Finance,—
4190,TISI,"Team, Inc.",7.54 USD,−1.44%,4.199 K,0.13,33.291 M USD,—,−17.33 USD,−215.25%,0.00%,Commercial Services,—
4191,TITN,Titan Machinery Inc.,24.64 USD,+1.71%,35.457 K,0.13,562.895 M USD,4.98,4.95 USD,+10.40%,0.00%,Distribution Services,Strong buy
4192,TIVC,"Tivic Health Systems, Inc.",1.21 USD,+1.68%,2.753 K,0.03,1.774 M USD,—,−20.69 USD,+80.19%,0.00%,Health Technology,—
4193,TJX,"TJX Companies, Inc. (The)",101.80 USD,+0.71%,329.559 K,0.06,116.019 B USD,26.35,3.86 USD,+29.89%,1.34%,Retail Trade,Buy
4194,TK,Teekay Corporation,7.24 USD,−0.01%,27.548 K,0.05,660.948 M USD,4.68,1.55 USD,+105.56%,0.00%,Transportation,—
4195,TKNO,"Alpha Teknova, Inc.",2.40 USD,−2.44%,8.653 K,1.53,97.905 M USD,—,−1.17 USD,+30.96%,0.00%,Health Technology,Buy
4196,TKO,"TKO Group Holdings, Inc.",86.29 USD,−0.12%,37.041 K,0.02,14.836 B USD,128.53,0.67 USD,−70.70%,0.56%,Consumer Services,Strong buy
4197,TKR,Timken Company (The),87.96 USD,−0.21%,18.645 K,0.04,6.168 B USD,16.14,5.45 USD,−0.53%,1.53%,Producer Manufacturing,Buy
4198,TLF,"Tandy Leather Factory, Inc.",4.64 USD,−0.22%,24.075 K,5.77,38.972 M USD,10.34,0.45 USD,+208.53%,0.00%,Retail Trade,—
4199,TLGY,TLGY Acquisition Corporation,11.30 USD,+0.18%,2.7 K,0.16,147.67 M USD,30.83,0.37 USD,−9.53%,0.00%,Finance,—
4200,TLIS,Talis Biomedical Corporation,8.97 USD,+1.07%,2.808 K,0.38,284.194 M USD,—,−27.87 USD,+50.44%,0.00%,Health Technology,—
4201,TLPH,"Talphera, Inc.",1.05 USD,−4.55%,31.584 K,0.58,17.818 M USD,—,−1.48 USD,−122.81%,0.00%,Health Technology,Strong buy
4202,TLRY,"Tilray Brands, Inc.",2.46 USD,−0.81%,14.552 M,0.31,1.827 B USD,—,−2.28 USD,−117.44%,0.00%,Process Industries,Neutral
4203,TLS,Telos Corporation,4.22 USD,+1.93%,15.42 K,0.02,293.81 M USD,—,−0.50 USD,+37.07%,0.00%,Technology Services,Buy
4204,TLSA,Tiziana Life Sciences Ltd,0.4262 USD,+2.21%,17.54 K,0.33,43.589 M USD,—,—,—,0.00%,Health Technology,—
4205,TLSI,"TriSalus Life Sciences, Inc.",9.75 USD,+3.28%,3.67 K,0.05,257.529 M USD,—,−0.35 USD,−225.38%,0.00%,Health Technology,Strong buy
4206,TLYS,"Tilly's, Inc.",6.81 USD,−1.30%,733,0.01,204.12 M USD,—,−1.16 USD,−445.48%,0.00%,Retail Trade,Neutral
4207,TMC,TMC the metals company Inc.,1.33 USD,−1.12%,294.754 K,0.12,421.681 M USD,—,−0.25 USD,+63.49%,0.00%,Non-Energy Minerals,Buy
4208,TMCI,"Treace Medical Concepts, Inc.",12.64 USD,+2.27%,16.398 K,0.04,780.585 M USD,—,−0.82 USD,−5.25%,0.00%,Health Technology,Strong buy
4209,TMDX,"TransMedics Group, Inc.",76.84 USD,+3.67%,171.925 K,0.23,2.514 B USD,—,−0.77 USD,+37.84%,0.00%,Health Technology,Strong buy
4210,TMHC,Taylor Morrison Home Corporation,62.11 USD,+1.30%,41.783 K,0.05,6.61 B USD,8.90,6.98 USD,−23.48%,0.00%,Consumer Durables,Buy
4211,TMO,Thermo Fisher Scientific Inc,579.41 USD,+0.01%,140.784 K,0.10,220.936 B USD,37.50,15.45 USD,−12.34%,0.25%,Health Technology,Buy
4212,TMP,Tompkins Financial Corporation,49.87 USD,+0.46%,8.78 K,0.11,718.433 M USD,78.28,0.64 USD,—,5.04%,Finance,Neutral
4213,TMTC,TMT Acquisition Corp,10.70 USD,+0.05%,431,0.01,109.945 M USD,82.40,0.13 USD,—,0.00%,Finance,—
4214,TMUS,"T-Mobile US, Inc.",163.19 USD,+0.73%,526.899 K,0.12,193.685 B USD,23.52,6.94 USD,+235.16%,0.81%,Communications,Strong buy
4215,TNC,Tennant Company,121.85 USD,+0.29%,38.997 K,0.25,2.316 B USD,20.92,5.83 USD,+64.36%,0.90%,Producer Manufacturing,Strong buy
4216,TNDM,"Tandem Diabetes Care, Inc.",35.46 USD,+0.45%,119.328 K,0.07,2.327 B USD,—,−3.44 USD,−133.12%,0.00%,Health Technology,Buy
4217,TNET,"TriNet Group, Inc.",133.00 USD,+0.56%,11.662 K,0.07,6.726 B USD,20.46,6.50 USD,+16.97%,0.00%,Commercial Services,Buy
4218,TNGX,"Tango Therapeutics, Inc.",7.87 USD,+2.14%,54.831 K,0.06,839.34 M USD,—,−1.10 USD,+10.85%,0.00%,Health Technology,Strong buy
4219,TNK,Teekay Tankers Ltd.,57.41 USD,+0.17%,34.3 K,0.09,1.958 B USD,3.86,14.86 USD,+123.48%,1.32%,Transportation,Strong buy
4220,TNL,Travel Leisure Co.,48.23 USD,−0.37%,19.72 K,0.03,3.426 B USD,9.18,5.25 USD,+23.34%,3.80%,Consumer Services,Buy
4221,TNON,"Tenon Medical, Inc.",0.9207 USD,+2.28%,21.293 K,0.14,2.275 M USD,—,−23.42 USD,−26.85%,0.00%,Health Services,Strong buy
4222,TNP,Tsakos Energy Navigation Ltd,25.21 USD,−1.08%,94.87 K,0.28,760.782 M USD,2.79,9.02 USD,+55.06%,2.34%,Transportation,Strong buy
4223,TNXP,Tonix Pharmaceuticals Holding Corp.,0.2600 USD,−20.46%,5.455 M,3.29,21.012 M USD,—,−11.23 USD,+68.08%,0.00%,Health Technology,Strong buy
4224,TNYA,"Tenaya Therapeutics, Inc.",5.15 USD,−0.19%,35.061 K,0.05,404.358 M USD,—,−1.72 USD,+38.34%,0.00%,Health Technology,Strong buy
4225,TOI,"The Oncology Institute, Inc.",1.65 USD,−10.33%,70.964 K,0.40,121.686 M USD,—,−0.86 USD,−578.36%,0.00%,Health Services,Strong buy
4226,TOL,"Toll Brothers, Inc.",128.49 USD,+0.84%,83.203 K,0.06,13.385 B USD,9.92,12.95 USD,+12.24%,0.67%,Consumer Durables,Buy
4227,TOMZ,"TOMI Environmental Solutions, Inc.",0.6747 USD,+0.67%,540,0.03,13.443 M USD,—,−0.15 USD,+25.23%,0.00%,Producer Manufacturing,Strong buy
4228,TOON,"Kartoon Studios, Inc.",1.39 USD,+1.45%,11.335 K,0.10,49.002 M USD,—,−2.20 USD,−8.42%,0.00%,Consumer Services,—
4229,TOP,TOP Financial Group Limited,2.78 USD,0.00%,36.803 K,0.18,102.904 M USD,—,—,—,0.00%,Finance,—
4230,TOPS,TOP Ships Inc.,14.14 USD,+0.64%,2.444 K,0.16,65.415 M USD,2.61,5.41 USD,—,0.00%,Transportation,Strong buy
4231,TORO,Toro Corp.,5.48 USD,+0.74%,15.828 K,0.36,101.39 M USD,0.68,8.10 USD,—,0.00%,Transportation,—
4232,TOST,"Toast, Inc.",24.75 USD,+1.71%,611.099 K,0.10,13.634 B USD,—,−0.46 USD,+12.94%,0.00%,Technology Services,Buy
4233,TOVX,"Theriva Biologics, Inc.",0.4800 USD,−0.93%,4.918 K,0.01,8.231 M USD,—,−1.15 USD,+12.33%,0.00%,Health Technology,Strong buy
4234,TOWN,Towne Bank,27.83 USD,+0.22%,13.281 K,0.04,2.024 B USD,13.52,2.06 USD,—,3.62%,Finance,Buy
4235,TPB,"Turning Point Brands, Inc.",29.35 USD,+0.38%,1.998 K,0.01,517.084 M USD,14.49,2.02 USD,+289.25%,0.91%,Consumer Non-Durables,Strong buy
4236,TPC,Tutor Perini Corporation,14.44 USD,+0.70%,21.195 K,0.04,751.248 M USD,—,−3.30 USD,+19.21%,0.00%,Industrial Services,Buy
4237,TPCS,TechPrecision Corporation,3.67 USD,+8.86%,2.753 K,0.29,32.2 M USD,—,−0.34 USD,−384.20%,0.00%,Producer Manufacturing,—
4238,TPET,Trio Petroleum Corp.,0.0837 USD,+0.84%,506.647 K,0.53,3.09 M USD,—,−0.26 USD,−41.81%,0.00%,Energy Minerals,—
4239,TPG,TPG Inc.,44.84 USD,−0.32%,24.886 K,0.03,17.144 B USD,—,−0.04 USD,+79.22%,2.99%,Finance,Buy
4240,TPH,"Tri Pointe Homes, Inc.",38.52 USD,+1.56%,105 K,0.04,3.697 B USD,11.12,3.46 USD,−37.83%,0.00%,Consumer Durables,Buy
4241,TPHS,Trinity Place Holdings Inc.,0.1371 USD,−12.56%,67.017 K,0.00,5.287 M USD,—,−1.00 USD,−74.21%,0.00%,Finance,—
4242,TPIC,"TPI Composites, Inc.",3.05 USD,+7.43%,376.258 K,0.34,144.136 M USD,—,−4.19 USD,−41.44%,0.00%,Producer Manufacturing,Buy
4243,TPL,Texas Pacific Land Corporation,569.99 USD,−1.10%,22.004 K,0.24,13.113 B USD,32.40,17.59 USD,−8.65%,0.79%,Miscellaneous,Neutral
4244,TPR,"Tapestry, Inc.",47.24 USD,+1.20%,255.022 K,0.07,10.835 B USD,11.93,3.96 USD,+17.96%,2.86%,Retail Trade,Buy
4245,TPST,"Tempest Therapeutics, Inc.",3.73 USD,+0.54%,89.706 K,0.13,82.776 M USD,—,−1.92 USD,+45.09%,0.00%,Health Technology,Strong buy
4246,TPVG,TriplePoint Venture Growth BDC Corp.,9.40 USD,+0.86%,184.418 K,0.48,353.629 M USD,—,−1.10 USD,−83.23%,17.56%,Finance,Neutral
4247,TPX,"Tempur Sealy International, Inc.",56.65 USD,+0.75%,222.374 K,0.15,9.835 B USD,27.29,2.08 USD,−17.77%,0.82%,Consumer Durables,Buy
4248,TR,"Tootsie Roll Industries, Inc.",31.82 USD,−0.44%,10.554 K,0.15,2.956 B USD,24.63,1.29 USD,+20.21%,1.09%,Consumer Non-Durables,—
4249,TRAK,"ReposiTrak, Inc.",16.34 USD,+1.93%,15.545 K,0.16,297.543 M USD,57.78,0.28 USD,+28.14%,0.38%,Technology Services,—
4250,TRC,Tejon Ranch Co,15.66 USD,+1.29%,3.706 K,0.05,419.486 M USD,128.05,0.12 USD,−79.46%,0.00%,Finance,—
4251,TRDA,"Entrada Therapeutics, Inc.",14.06 USD,−2.02%,3.396 K,0.05,472.431 M USD,—,−0.25 USD,+91.59%,0.00%,Health Technology,Strong buy
4252,TREE,"LendingTree, Inc.",42.92 USD,+4.73%,51.195 K,0.22,559.797 M USD,—,−9.42 USD,+36.03%,0.00%,Finance,Buy
4253,TREX,"Trex Company, Inc.",99.59 USD,+0.34%,79.047 K,0.12,10.818 B USD,52.76,1.89 USD,+15.93%,0.00%,Non-Energy Minerals,Buy
4254,TRGP,"Targa Resources, Inc.",111.01 USD,−0.04%,250.266 K,0.15,24.772 B USD,30.18,3.68 USD,−5.91%,1.81%,Utilities,Strong buy
4255,TRIN,Trinity Capital Inc.,14.72 USD,+0.82%,73.891 K,0.10,683.554 M USD,7.83,1.88 USD,—,12.86%,Finance,Buy
4256,TRIP,"TripAdvisor, Inc.",27.79 USD,−0.22%,171.847 K,0.09,3.832 B USD,451.87,0.06 USD,−48.28%,0.00%,Consumer Services,Neutral
4257,TRIS,Tristar Acquisition I Corp.,10.96 USD,−0.09%,648,0.03,179.292 M USD,35.62,0.31 USD,−41.05%,0.00%,Finance,—
4258,TRMB,Trimble Inc.,63.05 USD,−0.39%,223.208 K,0.16,15.491 B USD,50.44,1.25 USD,−30.40%,0.00%,Technology Services,Buy
4259,TRMK,Trustmark Corporation,28.25 USD,+0.68%,19.29 K,0.06,1.726 B USD,10.45,2.70 USD,—,3.38%,Finance,Neutral
4260,TRML,"Tourmaline Bio, Inc.",22.89 USD,−0.04%,78.475 K,0.08,587.049 M USD,—,−11.33 USD,+36.78%,63.47%,Health Technology,Strong buy
4261,TRN,"Trinity Industries, Inc.",28.20 USD,+0.57%,28.383 K,0.05,2.308 B USD,22.21,1.27 USD,+60.87%,3.86%,Producer Manufacturing,Buy
4262,TRNR,Interactive Strength Inc.,0.2799 USD,−0.04%,76.551 K,0.11,4.006 M USD,—,−4.36 USD,—,0.00%,Retail Trade,Strong buy
4263,TRNS,"Transcat, Inc.",112.26 USD,+0.93%,5.601 K,0.14,991.158 M USD,86.61,1.30 USD,−1.72%,0.00%,Electronic Technology,Strong buy
4264,TRON,Corner Growth Acquisition Corp. 2,11.45 USD,0.00%,601,0.10,74.256 M USD,—,−0.30 USD,−174.11%,0.00%,Finance,—
4265,TROO,"TROOPS, Inc.",1.36 USD,−2.16%,12.947 K,0.05,138.173 M USD,—,—,—,0.00%,Finance,—
4266,TROW,"T. Rowe Price Group, Inc.",121.75 USD,+0.74%,107.301 K,0.07,27.23 B USD,15.69,7.76 USD,+16.06%,4.14%,Finance,Sell
4267,TROX,Tronox Holdings plc,17.67 USD,−0.23%,84.186 K,0.07,2.771 B USD,—,−2.02 USD,−164.16%,2.91%,Process Industries,Buy
4268,TRS,TriMas Corporation,26.65 USD,+0.64%,7.998 K,0.04,1.093 B USD,27.51,0.97 USD,−37.85%,0.62%,Producer Manufacturing,Neutral
4269,TRST,TrustCo Bank Corp NY,27.80 USD,−0.23%,2.605 K,0.03,528.784 M USD,9.02,3.08 USD,—,5.35%,Finance,Strong sell
4270,TRT,Trio-Tech International,6.32 USD,−0.15%,3.762 K,0.55,26.355 M USD,30.10,0.21 USD,−56.67%,0.00%,Producer Manufacturing,—
4271,TRTL,TortoiseEcofin Acquisition Corp. III,10.77 USD,0.00%,2.019 K,0.10,278.832 M USD,38.00,0.28 USD,−24.12%,0.00%,Finance,—
4272,TRU,TransUnion,79.42 USD,+1.04%,80.016 K,0.05,15.426 B USD,—,−1.07 USD,−179.06%,0.53%,Commercial Services,Buy
4273,TRUE,"TrueCar, Inc.",3.47 USD,+0.73%,5.516 K,0.02,315.903 M USD,—,−0.56 USD,+57.32%,0.00%,Technology Services,Buy
4274,TRUG,"TruGolf Holdings, Inc.",1.32 USD,−3.62%,15.498 K,0.00,15.235 M USD,—,−0.15 USD,−295.63%,0.00%,Technology Services,—
4275,TRUP,"Trupanion, Inc.",28.17 USD,+1.55%,61.304 K,0.09,1.178 B USD,—,−1.08 USD,+1.15%,0.00%,Finance,Neutral
4276,TRV,"The Travelers Companies, Inc.",230.07 USD,+0.54%,69.056 K,0.06,52.715 B USD,18.00,12.78 USD,+8.61%,1.74%,Finance,Buy
